"행정구역(시군구)별","성별","연령별","항목","단위","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"전라남도","계","75 - 79세","주민등록연앙인구[명]","명","32770","33259.5","34642.5","36401","38740.5","42722.5","45262","45907","46661","47054","47142","49637","54339","57969","60993.5","64185","67085.5","69985","73423","77268","81477","85644","88720","91674.5","96589.5","98297.5","95005","91460","87982",
"전라남도","계","80세 이상","주민등록연앙인구[명]","명","33059","","","34760","35814.5","36781","37570","38750.5","40268.5","42459.5","45781.5","48071.5","49464","51212.5","53320","56143","60161","65280.5","69686.5","73636.5","78176.5","83594.5","89669.5","95511","101615.5","108157.5","115046.5","122006","129093.5",
"전라남도","계","80 - 84세","주민등록연앙인구[명]","명","","20090.5","20343.5","20498","21013.5","21562.5","22027.5","23050.5","24373","26102.5","29027","30860.5","31377.5","32104","32648","33190","35632.5","39739.5","42940.5","45577.5","48364.5","51063","53895","57058.5","60537","64299.5","67960","70893.5","73824",
"전라남도","계","85세 이상","주민등록연앙인구[명]","명","","13805.5","13957","14262","14801","15218.5","15542.5","15700","15895.5","16357","16754.5","17211","18086.5","19108.5","20672","22953","24528.5","25541","26746","28059","29812","32531.5","35774.5","38452.5","41078.5","43858","47086.5","51112.5","55269.5",
"전라남도","계","85 - 89세","주민등록연앙인구[명]","명","","","","","","","","10832","10944.5","11314.5","11597","11863.5","12622","13476","14732.5","16789","18086.5","18575.5","19166","19655","20258.5","22178.5","25063.5","27339.5","29340","31307","33342","35769.5","38416",
"전라남도","계","90 - 94세","주민등록연앙인구[명]","명","","","","","","","","3750","3828.5","3917","4037.5","4221.5","4299","4431.5","4696","4832","5037","5504","6006","6706","7795.5","8490","8649.5","8867","9233","9616","10588","12148.5","13524.5",
"전라남도","계","95 - 99세","주민등록연앙인구[명]","명","","","","","","","","843","858","867","878.5","919.5","979.5","1013.5","1044","1118","1193","1245.5","1347","1459","1494","1579.5","1753.5","1925","2189.5","2608.5","2812.5","2818","2904.5",
"전라남도","계","100세 이상","주민등록연앙인구[명]","명","","","","","","","","275","264.5","258.5","241.5","206.5","186","187.5","199.5","214","212","216","227","239","264","283.5","308","321","316","326.5","344","376.5","424.5",
"전라남도","남자","계","주민등록연앙인구[명]","명","1125808","1104327","1092139","1087103","1081730","1080985.5","1079600.5","1068871","1053931","1034112.5","1013256","996708.5","984809.5","974626.5","966136","960951","957222.5","953685","950656.5","948796","946876.5","945919","946657.5","946594.5","944036","939784","934491","928467.5","922030",
"전라남도","남자","0 - 4세","주민등록연앙인구[명]","명","67600.5","68457.5","70657.5","73081","73961.5","74101.5","73487.5","71508.5","68370.5","63737.5","58866.5","54373","49458","45056.5","42867","42061.5","41144","40903.5","41321.5","41360.5","40933","40422.5","39922","39025","37171","34729.5","32441.5","30004.5","27243.5",
"전라남도","남자","5 - 9세","주민등록연앙인구[명]","명","77743","71999","68983.5","68141","69158.5","71408.5","73846","75632","75997.5","74598","72491","70150.5","67669.5","64784.5","60935.5","56845.5","52846","48292","44240","42282","41401","40646","40792.5","41564","41654.5","41061.5","40233.5","39246.5","37967",
"전라남도","남자","10 - 14세","주민등록연앙인구[명]","명","110111","103752","95842","88409.5","80736.5","74240.5","70372.5","67809.5","66315","66247.5","66833","67688","69090.5","69804","69198","68048","66473","64663","62446.5","59243","55578","52019","47971","44293.5","42598.5","41935","41082","40936.5","41515.5",
"전라남도","남자","15 - 19세","주민등록연앙인구[명]","명","129313","120610.5","115725","112186","108701.5","105788.5","100930","93717","86304.5","78385","71214.5","66382.5","63444.5","62253.5","62711","63921.5","65416.5","67287.5","68311","68002.5","67198","65977.5","64442","62397.5","59242","55644","52109","47882","44022",
"전라남도","남자","20 - 24세","주민등록연앙인구[명]","명","140255.5","134435","128668","121340","115068","109923.5","105375","101643","98527.5","95254.5","91964.5","87145.5","80880","74593.5","68212.5","62963.5","59921","58041.5","57421.5","58341","59716","61452.5","63467.5","64392.5","64026.5","63380","62275","60347.5","57584",
"전라남도","남자","25 - 29세","주민등록연앙인구[명]","명","88597","89324.5","90496.5","92423.5","93554","93996.5","93703","90124","84130.5","77830.5","71995.5","68196","67154","66753.5","66512.5","66366","64728","61646","58024","54017.5","50289.5","48117.5","47145.5","46968.5","47675.5","48828.5","50473","52028.5","52351",
"전라남도","남자","30 - 34세","주민등록연앙인구[명]","명","84187","82474","80632.5","80686","81500.5","83454.5","85711","85710.5","84647.5","82891","79819.5","76755.5","73799","69907.5","66473.5","63635","61551","61053","61079","61237.5","61235.5","59769","57190.5","54158.5","50338","46571.5","44053.5","42609.5","42102.5",
"전라남도","남자","35 - 39세","주민등록연앙인구[명]","명","70698","74296.5","78021","81951","84245.5","85735","85992","84089.5","82544.5","81478.5","80653","80634","80394.5","79897.5","79398.5","78296","76791","74274","70537.5","67225","64271.5","62008.5","61595","62036.5","62370","62250","60365","57037","53282.5",
"전라남도","남자","40 - 44세","주민등록연앙인구[명]","명","60990","59674","60741","63011.5","65326.5","69569","74454.5","78352","81538.5","82805.5","82669.5","81743","79973.5","78924.5","78739","79194","80133.5","80467.5","80476.5","80370","79346.5","77898.5","75785","72451","69198","66127.5","63534","62567.5","62455",
"전라남도","남자","45 - 49세","주민등록연앙인구[명]","명","55840","57393.5","59197","60516","60527.5","59411.5","58744.5","60074","62148.5","64016","67251","71344","75140.5","78683","80819.5","81775","81746.5","80425.5","79651","79823.5","80500","81635.5","82258","82506.5","82493","81278.5","79470.5","77015","73300",
"전라남도","남자","50 - 54세","주민등록연앙인구[명]","명","67784.5","63906","60159.5","57031","54190.5","53718","55571","57508.5","58778","58774.5","57455.5","56636","58084.5","60375.5","62693.5","66628","71256.5","75336.5","79277","81847","82965.5","83125.5","82107","81480","81600.5","82361.5","83360","83688.5","83909",
"전라남도","남자","55 - 59세","주민등록연앙인구[명]","명","58110","59612.5","60351","61202.5","63061","62847.5","59582","56331","53523.5","51050","50729","52604","54763.5","56382","56685","55759.5","55359","57050","59601","62373.5","66767.5","71803.5","76347.5","80575","83266","84496.5","84586.5","83579.5","83158.5",
"전라남도","남자","60 - 64세","주민등록연앙인구[명]","명","42916.5","44103.5","45619","47705","49831","51923.5","53619.5","54413.5","55266.5","57253","57329.5","54659.5","52021","49726","47789.5","47899.5","50056","52316.5","53971","54583","54196","54318.5","56403","59238.5","62249","66880.5","72100","76775","81342.5",
"전라남도","남자","65 - 69세","주민등록연앙인구[명]","명","30612.5","31472","32927","34076.5","35195.5","36488","37746","39283.5","41270","43212.5","45040","46733","47885.5","49006.5","51173","51765.5","49791","47777","46073.5","44773","45203.5","47457","50018","52018.5","52953","52801.5","53079.5","55414","58583",
"전라남도","남자","70 - 74세","주민등록연앙인구[명]","명","21968.5","23056","23525.5","23822","23860.5","23939.5","24824.5","26195.5","27262.5","28351","29548","30699","32225","34055.5","35870.5","37765.5","39671.5","41060.5","42390","44756.5","45715.5","44357.5","42940.5","41783","41045","41926","44240.5","46726","48757",
"전라남도","남자","75 - 79세","주민등록연앙인구[명]","명","11416.5","11829.5","12474","13157.5","13965","15149","15965.5","16329","16619.5","16822","17014","17820.5","19070.5","20041.5","21041","22196","23352","24727","26360","28028.5","29753.5","31553","33016","34558.5","37019.5","38165.5","37291","36339.5","35627",
"전라남도","남자","80세 이상","주민등록연앙인구[명]","명","7664.5","","","8363","8846.5","9291","9676","10150","10686.5","11405.5","12382","13144.5","13755.5","14381.5","15016.5","15831","16986","18364","19475.5","20532","21806","23357.5","25256.5","27147.5","29136","31346.5","33796.5","36270.5","38830",
"전라남도","남자","80 - 84세","주민등록연앙인구[명]","명","","5424.5","5555.5","5719","6046.5","6382","6665.5","7026.5","7441","7984","8794.5","9363.5","9693.5","10035.5","10285.5","10596","11329.5","12355.5","13142","13879","14732.5","15613","16802.5","18146.5","19465","20924","22471","23805","25194.5",
"전라남도","남자","85세 이상","주민등록연앙인구[명]","명","","2506.5","2563.5","2644","2800","2909","3010.5","3123.5","3245.5","3421.5","3587.5","3781","4062","4346","4731","5235","5656.5","6008.5","6333.5","6653","7073.5","7744.5","8454","9001","9671","10422.5","11325.5","12465.5","13635.5",
"전라남도","남자","85 - 89세","주민등록연앙인구[명]","명","","","","","","","","2403","2475.5","2612","2754.5","2910.5","3167.5","3426.5","3735.5","4181.5","4525","4762","4980.5","5134","5355.5","5871.5","6458.5","6919","7484","8064","8664","9476.5","10371.5",
"전라남도","남자","90 - 94세","주민등록연앙인구[명]","명","","","","","","","","616","648.5","673","694.5","726","738.5","762.5","837.5","890.5","964.5","1066.5","1155.5","1302.5","1495.5","1633","1717","1769.5","1830.5","1953","2221","2519.5","2764.5",
"전라남도","남자","95 - 99세","주민등록연앙인구[명]","명","","","","","","","","84","98.5","108.5","114.5","126.5","136.5","136.5","136","141.5","145.5","156.5","173","195.5","202","217.5","253.5","282.5","324","370.5","401","425","452.5",
"전라남도","남자","100세 이상","주민등록연앙인구[명]","명","","","","","","","","20.5","23","28","24","18","19.5","20.5","22","21.5","21.5","23.5","24.5","21","20.5","22.5","25","30","32.5","35","39.5","44.5","47",
"전라남도","여자","계","주민등록연앙인구[명]","명","1133419","1112041.5","1099338.5","1093282","1087549.5","1086203","1083458","1073982.5","1061030","1042643.5","1022711","1005252.5","991889","980438.5","970244.5","963467","958779.5","954660","951269.5","949198","947823.5","947240.5","947545","946552.5","943177","937298","928788","919343.5","910990.5",
"전라남도","여자","0 - 4세","주민등록연앙인구[명]","명","61751.5","62264","64078","66254","67181.5","67593.5","67374","65820","63068.5","58683","54131.5","50029","45533.5","41739","40006","39421.5","38821.5","38700.5","39037.5","39277","39150","38821","38537","37664","35573.5","33128","30954","28636.5","26046",
"전라남도","여자","5 - 9세","주민등록연앙인구[명]","명","74631","68858","65395.5","63968.5","64399.5","65857.5","67561.5","68859","69065","67963","66313.5","64427","62539.5","60062","56310.5","52313","48545.5","44434.5","40942.5","39387.5","38773.5","38238","38406.5","39152","39539","39273","38661.5","37880","36661",
"전라남도","여자","10 - 14세","주민등록연앙인구[명]","명","109424","102427","93846.5","86176.5","78488","71933","67743","64501","62233.5","61618","61641.5","61943","62929","63477.5","62969","62162","61018.5","59614.5","57616.5","54418.5","50855.5","47584","44003","40940","39676.5","39155.5","38555","38565.5","39115.5",
"전라남도","여자","15 - 19세","주민등록연앙인구[명]","명","124861","116758.5","112485","109405.5","106080.5","102866","97437.5","89772.5","82271.5","74352","67169.5","62162","58971.5","57379.5","57539.5","58343","59144.5","60336","61175.5","61103","60667.5","59856","58755","57030.5","54012","50617","47437.5","43723","40422.5",
"전라남도","여자","20 - 24세","주민등록연앙인구[명]","명","106085.5","102372","98822.5","93853","90032.5","87062","84018.5","82482.5","81445","78942","75772","71259.5","65830.5","60933.5","55988","51941","49750.5","48620.5","48298.5","49145","50420","51707","53184","53882","53545","52709.5","50854","48387.5","45706.5",
"전라남도","여자","25 - 29세","주민등록연앙인구[명]","명","73234","73086.5","73402","75012","76014.5","76100.5","75459.5","72947.5","69103","65370","61550","58463.5","57451.5","57175.5","56569.5","56029","54623.5","51788","48874.5","45933","43179.5","41513.5","40705.5","40428","40909.5","41466.5","41554","41368.5","41030",
"전라남도","여자","30 - 34세","주민등록연앙인구[명]","명","79412.5","77165","74460.5","72289","71380.5","72545","73800","73759","73497.5","72403.5","70039","67584.5","64944.5","61551","58799","56412.5","54576","54187.5","54272","54276.5","54231.5","53094.5","50893.5","48605","45644.5","42412","40071.5","38515","37594.5",
"전라남도","여자","35 - 39세","주민등록연앙인구[명]","명","64704.5","67940.5","71569.5","75432.5","77440","78097.5","77641","75048","71893.5","69654","68928","68728","68333.5","68300","68072","67068","65771.5","63747.5","60833","58457","56234.5","54655","54837","55503","55782.5","55702.5","54105.5","51144.5","48215.5",
