"행정구역(시군구)별","연령별","항목","단위","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"서울특별시","60 - 64세","총전출[명]","명","53969","54588","59229","70328","73067","71989","73258","69794","81051","78657",
"서울특별시","60 - 64세","순이동[명]","명","-7685","-7525","-7401","-11408","-12215","-10995","-11790","-8060","-9750","-12263",
"서울특별시","60 - 64세","시도내이동-시군구내[명]","명","14500","14877","17560","21388","21891","21186","20935","20582","23137","21693",
"서울특별시","60 - 64세","시도내이동-시군구간 전입[명]","명","17915","18364","19874","22761","23459","23870","23747","23175","27429","25569",
"서울특별시","60 - 64세","시도내이동-시군구간 전출[명]","명","17915","18364","19874","22761","23459","23870","23747","23175","27429","25569",
"서울특별시","60 - 64세","시도간전입[명]","명","13869","13822","14394","14771","15502","15938","16786","17977","20735","19132",
"서울특별시","60 - 64세","시도간전출[명]","명","21554","21347","21795","26179","27717","26933","28576","26037","30485","31395",
"서울특별시","65 - 69세","총전입[명]","명","33583","34478","38294","40902","40068","38386","38561","37255","45354","45387",
"서울특별시","65 - 69세","총전출[명]","명","39253","40067","44037","49362","48785","46137","46479","42806","52175","53374",
"서울특별시","65 - 69세","순이동[명]","명","-5670","-5589","-5743","-8460","-8717","-7751","-7918","-5551","-6821","-7987",
"서울특별시","65 - 69세","시도내이동-시군구내[명]","명","10593","11035","12925","14983","14922","13726","13686","12857","15152","15076",
"서울특별시","65 - 69세","시도내이동-시군구간 전입[명]","명","12917","13446","14881","15837","15326","14758","14700","13836","17108","17281",
"서울특별시","65 - 69세","시도내이동-시군구간 전출[명]","명","12917","13446","14881","15837","15326","14758","14700","13836","17108","17281",
"서울특별시","65 - 69세","시도간전입[명]","명","10073","9997","10488","10082","9820","9902","10175","10562","13094","13030",
"서울특별시","65 - 69세","시도간전출[명]","명","15743","15586","16231","18542","18537","17653","18093","16113","19915","21017",
"서울특별시","70 - 74세","총전입[명]","명","25428","26951","28643","29741","28396","27016","27036","25933","30127","28554",
"서울특별시","70 - 74세","총전출[명]","명","29230","30788","32823","35762","34145","32310","32497","29784","34837","33817",
"서울특별시","70 - 74세","순이동[명]","명","-3802","-3837","-4180","-6021","-5749","-5294","-5461","-3851","-4710","-5263",
"서울특별시","70 - 74세","시도내이동-시군구내[명]","명","8163","8509","9854","11063","10608","10048","9754","9090","10649","9650",
"서울특별시","70 - 74세","시도내이동-시군구간 전입[명]","명","9389","10155","10732","11032","10522","10071","10035","9589","10957","10760",
"서울특별시","70 - 74세","시도내이동-시군구간 전출[명]","명","9389","10155","10732","11032","10522","10071","10035","9589","10957","10760",
"서울특별시","70 - 74세","시도간전입[명]","명","7876","8287","8057","7646","7266","6897","7247","7254","8521","8144",
"서울특별시","70 - 74세","시도간전출[명]","명","11678","12124","12237","13667","13015","12191","12708","11105","13231","13407",
"서울특별시","75 - 79세","총전입[명]","명","16972","17849","19267","20728","20271","20337","20763","19060","20941","19462",
"서울특별시","75 - 79세","총전출[명]","명","18934","20167","21565","23995","23750","23821","24762","21705","24393","23052",
"서울특별시","75 - 79세","순이동[명]","명","-1962","-2318","-2298","-3267","-3479","-3484","-3999","-2645","-3452","-3590",
"서울특별시","75 - 79세","시도내이동-시군구내[명]","명","5087","5358","6291","7433","7423","7355","7348","6699","7380","6732",
"서울특별시","75 - 79세","시도내이동-시군구간 전입[명]","명","6022","6544","6911","7452","7246","7400","7510","6743","7456","7062",
"서울특별시","75 - 79세","시도내이동-시군구간 전출[명]","명","6022","6544","6911","7452","7246","7400","7510","6743","7456","7062",
"서울특별시","75 - 79세","시도간전입[명]","명","5863","5947","6065","5843","5602","5582","5905","5618","6105","5668",
"서울특별시","75 - 79세","시도간전출[명]","명","7825","8265","8363","9110","9081","9066","9904","8263","9557","9258",
"서울특별시","80세이상","총전입[명]","명","19249","20707","22130","23693","23420","22995","23805","22672","25666","24746",
"서울특별시","80세이상","총전출[명]","명","20831","22194","23756","26212","26340","25921","27576","25504","28943","29453",
"서울특별시","80세이상","순이동[명]","명","-1582","-1487","-1626","-2519","-2920","-2926","-3771","-2832","-3277","-4707",
"서울특별시","80세이상","시도내이동-시군구내[명]","명","5029","5660","6230","7358","7376","7071","7460","6966","7799","7729",
"서울특별시","80세이상","시도내이동-시군구간 전입[명]","명","6713","7118","7828","8376","8242","8169","8579","7776","9109","8810",
"서울특별시","80세이상","시도내이동-시군구간 전출[명]","명","6713","7118","7828","8376","8242","8169","8579","7776","9109","8810",
"서울특별시","80세이상","시도간전입[명]","명","7507","7929","8072","7959","7802","7755","7766","7930","8758","8207",
"서울특별시","80세이상","시도간전출[명]","명","9089","9416","9698","10478","10722","10681","11537","10762","12035","12914",
"부산광역시","계","총전입[명]","명","461042","478451","485710","507031","459015","439073","416095","411704","491829","441323",
"부산광역시","계","총전출[명]","명","481652","496161","500802","520591","480407","467471","442854","435058","506176","460226",
"부산광역시","계","순이동[명]","명","-20610","-17710","-15092","-13560","-21392","-28398","-26759","-23354","-14347","-18903",
"부산광역시","계","시도내이동-시군구내[명]","명","150358","156335","154513","163750","147728","139074","130540","125676","155767","136072",
"부산광역시","계","시도내이동-시군구간 전입[명]","명","190110","202017","198769","212595","192793","182532","178172","176434","214524","189085",
"부산광역시","계","시도내이동-시군구간 전출[명]","명","190110","202017","198769","212595","192793","182532","178172","176434","214524","189085",
"부산광역시","계","시도간전입[명]","명","120574","120099","132428","130686","118494","117467","107383","109594","121538","116166",
"부산광역시","계","시도간전출[명]","명","141184","137809","147520","144246","139886","145865","134142","132948","135885","135069",
"부산광역시","0 - 4세","총전입[명]","명","24938","28284","26334","27764","23435","21080","19640","17784","21059","15037",
"부산광역시","0 - 4세","총전출[명]","명","25245","28040","26345","27346","23815","22524","20345","18408","20390","14778",
"부산광역시","0 - 4세","순이동[명]","명","-307","244","-11","418","-380","-1444","-705","-624","669","259",
"부산광역시","0 - 4세","시도내이동-시군구내[명]","명","7930","8834","8154","8569","7271","6485","6147","5654","7047","4886",
"부산광역시","0 - 4세","시도내이동-시군구간 전입[명]","명","10498","12325","11157","12424","10306","9178","8793","7814","9411","6468",
"부산광역시","0 - 4세","시도내이동-시군구간 전출[명]","명","10498","12325","11157","12424","10306","9178","8793","7814","9411","6468",
"부산광역시","0 - 4세","시도간전입[명]","명","6510","7125","7023","6771","5858","5417","4700","4316","4601","3683",
"부산광역시","0 - 4세","시도간전출[명]","명","6817","6881","7034","6353","6238","6861","5405","4940","3932","3424",
"부산광역시","5 - 9세","총전입[명]","명","19843","21439","19819","20473","17652","16614","16421","15656","20169","15844",
"부산광역시","5 - 9세","총전출[명]","명","19632","21100","19536","19847","17760","17584","16634","15826","19963","15939",
"부산광역시","5 - 9세","순이동[명]","명","211","339","283","626","-108","-970","-213","-170","206","-95",
"부산광역시","5 - 9세","시도내이동-시군구내[명]","명","8396","8917","8141","8293","7374","7128","6912","6478","8391","6657",
"부산광역시","5 - 9세","시도내이동-시군구간 전입[명]","명","7017","7962","7099","7569","6350","6018","6195","5875","8017","6009",
"부산광역시","5 - 9세","시도내이동-시군구간 전출[명]","명","7017","7962","7099","7569","6350","6018","6195","5875","8017","6009",
"부산광역시","5 - 9세","시도간전입[명]","명","4430","4560","4579","4611","3928","3468","3314","3303","3761","3178",
"부산광역시","5 - 9세","시도간전출[명]","명","4219","4221","4296","3985","4036","4438","3527","3473","3555","3273",
"부산광역시","10 - 14세","총전입[명]","명","21075","20130","18516","17752","14090","12133","11980","11632","14279","11947",
"부산광역시","10 - 14세","총전출[명]","명","20806","19842","18109","17411","14274","12754","12311","11883","14386","12224",
"부산광역시","10 - 14세","순이동[명]","명","269","288","407","341","-184","-621","-331","-251","-107","-277",
"부산광역시","10 - 14세","시도내이동-시군구내[명]","명","8837","8385","7640","7508","6149","5149","5004","4685","6292","5297",
"부산광역시","10 - 14세","시도내이동-시군구간 전입[명]","명","7881","7836","6802","6608","5205","4600","4686","4645","5619","4468",
